len_SNV_list:90
len_SNV_list_after_germline_removed:88
len_SNV_list_after_germline_and_subclone_removed:87
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var68:83.0:796	True	True
Var55:74.0:979	True	True
Var9:35.0:647	True	True
Var90:32.0:550	True	True
Var1:34.0:552	True	True
Var27:66.0:322	True	True
Var88:50.0:534	True	True
Var62:80.0:775	True	True
Var43:49.0:367	True	True
Var46:53.0:877	True	True
Var36:48.0:303	True	True
Var18:51.0:497	True	True
Var7:35.0:819	True	True
Var69:73.0:422	True	True
Var71:26.0:777	True	True
Var48:77.0:528	True	True
Var60:84.0:645	True	True
Var19:50.0:701	True	True
Var37:50.0:994	True	True
Var79:10.0:861	True	True
Var67:85.0:453	True	True
Var17:49.0:937	True	True
Var21:47.0:419	True	True
Var14:52.0:498	True	True
Var66:86.0:754	True	True
Var74:83.0:591	True	True
Var39:52.0:858	True	True
Var77:56.0:974	True	True
Var13:34.0:560	True	True
Var31:50.0:813	True	True
Var25:68.0:442	True	True
Var26:65.0:689	True	True
Var38:50.0:621	True	True
Var78:21.0:858	True	True
Var12:15.0:942	True	False
Var24:69.0:880	True	True
Var65:82.0:677	True	True
Var15:52.0:327	True	True
Var47:74.0:910	True	True
Var30:67.0:946	True	True
Var34:50.0:1000	True	True
Var40:48.0:707	True	True
Var75:56.0:726	True	True
Var70:42.0:669	True	True
Var72:52.0:775	True	True
Var83:26.0:447	False	False
Var42:51.0:753	True	True
Var54:75.0:866	True	True
Var89:26.0:887	True	True
Var76:19.0:757	True	True
Var8:34.0:959	True	True
Var86:46.0:695	True	True
Var84:27.0:884	False	False
Var81:84.0:809	True	True
Var58:85.0:805	True	True
Var49:74.0:433	True	True
Var2:35.0:787	True	True
Var80:59.0:361	True	True
Var41:53.0:974	True	True
Var64:85.0:368	True	True
Var85:93.0:820	True	True
Var63:86.0:380	True	True
Var61:83.0:351	True	True
Var35:50.0:969	True	True
Var23:66.0:988	True	True
Var56:75.0:951	True	True
Var57:86.0:611	True	True
Var51:73.0:349	True	True
Var45:49.0:446	True	True
Var87:94.0:688	True	True
Var10:32.0:915	True	True
Var33:52.0:483	True	True
Var22:51.0:550	True	True
Var73:21.0:555	True	True
Var16:50.0:635	True	True
Var52:77.0:812	True	True
Var28:71.0:566	True	True
Var3:35.0:712	True	True
Var59:84.0:522	True	True
Var4:35.0:641	True	True
Var44:51.0:853	True	True
Var29:68.0:868	True	True
Var32:50.0:610	True	True
Var11:31.0:656	True	True
Var6:33.0:997	True	True
Var20:51.0:537	True	True
Var50:76.0:506	True	True
Var5:33.0:532	True	True
Var82:26.0:935	True	True
Var53:75.0:305	True	True
purity:	0.67	0.65,0.66,0.67,0.68,0.69
purity_after_removing_germline_no_LOH:	0.67	0.66,0.67,0.68,0.69
purity_after_removing_germline_no_LOH_and_subclonal:	0.67	0.67
SIM_DATA_3.108	0.67	0.67
