len_SNV_list:79
len_SNV_list_after_germline_removed:72
len_SNV_list_after_germline_and_subclone_removed:68
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var48:72.0:814	True	True
Var28:44.0:463	True	True
Var32:50.0:978	False	False
Var2:22.0:777	True	True
Var61:47.0:429	True	True
Var31:47.0:403	True	True
Var56:76.0:886	True	True
Var50:73.0:697	True	True
Var44:65.0:856	True	True
Var40:48.0:772	True	True
Var69:84.0:948	True	True
Var37:47.0:714	True	True
Var58:56.0:995	True	True
Var71:35.0:816	True	True
Var20:28.0:1000	True	True
Var77:59.0:740	True	True
Var22:46.0:691	True	True
Var4:12.0:570	True	False
Var41:49.0:664	True	True
Var11:27.0:437	True	True
Var35:52.0:755	False	False
Var63:46.0:466	True	True
Var45:62.0:403	True	True
Var12:29.0:864	True	True
Var24:43.0:823	True	True
Var78:54.0:835	False	False
Var75:67.0:536	True	True
Var10:19.0:878	True	True
Var73:67.0:972	False	False
Var39:51.0:526	False	False
Var46:74.0:335	True	True
Var3:23.0:339	True	True
Var51:75.0:638	True	True
Var34:49.0:693	True	True
Var16:29.0:915	True	True
Var43:63.0:891	True	True
Var8:11.0:833	True	False
Var27:43.0:988	True	True
Var17:28.0:486	True	True
Var68:62.0:663	True	True
Var67:79.0:443	False	False
Var38:48.0:367	True	True
Var55:75.0:332	True	True
Var33:47.0:999	True	True
Var64:38.0:406	True	True
Var60:13.0:454	True	True
Var70:74.0:906	True	True
Var13:28.0:795	True	True
Var15:32.0:651	True	True
Var5:11.0:458	True	False
Var25:47.0:619	True	True
Var59:68.0:351	True	True
Var54:73.0:839	True	True
Var7:16.0:468	True	False
Var14:25.0:534	True	True
Var47:73.0:612	True	True
Var52:73.0:459	True	True
Var53:71.0:870	True	True
Var19:29.0:556	True	True
Var26:43.0:956	True	True
Var65:61.0:826	True	True
Var57:54.0:791	True	True
Var21:28.0:713	True	True
Var9:23.0:848	True	True
Var23:41.0:307	True	True
Var76:87.0:314	True	True
Var49:74.0:721	True	True
Var62:61.0:778	True	True
Var18:30.0:585	True	True
Var42:68.0:674	True	True
Var74:58.0:972	True	True
Var29:44.0:549	True	True
Var72:52.0:552	True	True
Var1:21.0:392	True	True
Var66:35.0:455	True	True
Var36:52.0:351	False	False
Var79:20.0:434	True	True
Var6:20.0:675	True	True
Var30:44.0:597	True	True
purity:	0.44	0.43,0.44,0.45,0.46
purity_after_removing_germline_no_LOH:	0.44	0.43,0.44,0.45,0.46
purity_after_removing_germline_no_LOH_and_subclonal:	0.45	0.45,0.46
SIM_DATA_3.7160	0.45	0.45,0.46
