There is discontinuous confidence interval around purity estimates before reaching the last purity.
Warning! There is discontinuous confidence interval around final purity estimate; we may not have enough power to break ambiguity between different purity estimates.
len_SNV_list:92
len_SNV_list_after_germline_removed:79
len_SNV_list_after_germline_and_subclone_removed:77
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var39:59.0:748	True	True
Var70:9.0:783	True	True
Var8:18.0:633	True	True
Var66:62.0:881	True	True
Var86:33.0:673	True	True
Var26:30.0:395	True	True
Var14:30.0:419	True	True
Var19:29.0:419	True	True
Var92:15.0:861	True	True
Var59:71.0:320	True	True
Var53:65.0:807	True	True
Var4:16.0:489	True	True
Var13:28.0:523	True	True
Var40:57.0:900	True	True
Var2:9.0:636	True	False
Var62:60.0:353	False	False
Var35:48.0:967	False	False
Var48:56.0:885	True	True
Var45:60.0:569	True	True
Var7:9.0:426	True	False
Var43:56.0:367	True	True
Var24:23.0:473	True	True
Var9:15.0:599	True	True
Var10:17.0:785	True	True
Var79:34.0:666	True	True
Var77:53.0:486	True	True
Var67:64.0:572	True	True
Var90:50.0:460	True	True
Var75:8.0:612	True	True
Var3:13.0:768	True	True
Var21:28.0:916	True	True
Var11:19.0:578	True	True
Var20:29.0:783	True	True
Var42:57.0:661	True	True
Var73:25.0:909	True	True
Var12:17.0:839	True	True
Var60:64.0:783	True	True
Var33:50.0:619	False	False
Var76:59.0:637	True	True
Var61:63.0:509	True	True
Var80:67.0:564	True	True
Var63:63.0:440	True	True
Var52:58.0:817	True	True
Var5:13.0:386	True	True
Var30:51.0:880	False	False
Var72:27.0:303	True	True
Var65:64.0:574	True	True
Var6:13.0:889	True	True
Var83:27.0:751	True	True
Var29:50.0:670	False	False
Var28:29.0:327	True	True
Var36:50.0:572	False	False
Var18:27.0:692	True	True
Var87:49.0:560	True	True
Var31:55.0:301	False	False
Var88:58.0:355	True	True
Var85:38.0:738	True	True
Var15:27.0:735	True	True
Var38:48.0:402	False	False
Var34:48.0:920	False	False
Var82:43.0:834	False	False
Var89:51.0:314	True	True
Var16:23.0:554	True	True
Var17:23.0:461	True	True
Var78:54.0:638	True	True
Var57:62.0:454	True	True
Var84:53.0:479	False	False
Var58:61.0:926	True	True
Var32:51.0:677	False	False
Var51:59.0:793	True	True
Var37:49.0:901	False	False
Var47:57.0:964	True	True
Var56:63.0:402	True	True
Var91:75.0:486	True	True
Var69:9.0:902	True	True
Var41:57.0:779	True	True
Var68:53.0:889	True	True
Var50:59.0:877	True	True
Var23:27.0:349	True	True
Var64:64.0:607	True	True
Var44:57.0:865	True	True
Var54:67.0:769	True	True
Var55:68.0:634	True	True
Var81:42.0:813	True	True
Var49:62.0:629	True	True
Var22:27.0:657	True	True
Var1:13.0:913	True	True
Var46:56.0:339	True	True
Var74:8.0:769	True	True
Var25:30.0:414	True	True
Var71:28.0:639	True	True
Var27:28.0:680	True	True
purity:	0.29	0.28,0.29,0.3,0.31
purity_after_removing_germline_no_LOH:	0.28	0.28,0.29,0.3
purity_after_removing_germline_no_LOH_and_subclonal:	0.29	0.28,0.29,0.3
SIM_DATA_3.2788	0.29	0.28,0.29,0.3
