len_SNV_list:82
len_SNV_list_after_germline_removed:68
len_SNV_list_after_germline_and_subclone_removed:66
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var59:68.0:759	True	True
Var5:21.0:643	True	True
Var64:56.0:817	True	True
Var77:59.0:370	True	True
Var52:72.0:536	True	True
Var11:22.0:834	True	True
Var17:26.0:918	True	True
Var60:51.0:635	True	True
Var8:22.0:820	True	True
Var76:77.0:588	True	True
Var45:51.0:795	False	False
Var3:16.0:622	True	False
Var55:71.0:897	True	True
Var12:17.0:802	True	True
Var44:51.0:868	False	False
Var43:52.0:689	False	False
Var7:15.0:325	True	True
Var2:19.0:482	True	True
Var74:54.0:727	True	True
Var62:45.0:585	True	True
Var37:52.0:834	False	False
Var54:65.0:692	True	True
Var22:26.0:726	True	True
Var71:77.0:358	True	True
Var80:46.0:753	True	True
Var13:12.0:720	True	False
Var81:66.0:729	True	True
Var21:26.0:365	True	True
Var35:52.0:424	False	False
Var23:25.0:914	True	True
Var38:46.0:424	True	True
Var4:17.0:923	True	True
Var40:51.0:640	False	False
Var14:20.0:383	True	True
Var26:42.0:394	True	True
Var6:20.0:457	True	True
Var15:19.0:974	True	True
Var32:41.0:964	True	True
Var18:26.0:829	True	True
Var58:70.0:948	True	True
Var27:39.0:619	True	True
Var72:36.0:419	True	True
Var46:52.0:546	False	False
Var19:24.0:993	True	True
Var20:27.0:476	True	True
Var61:54.0:867	True	True
Var63:45.0:686	True	True
Var65:50.0:935	True	True
Var53:69.0:439	True	True
Var29:41.0:723	True	True
Var47:62.0:988	True	True
Var69:62.0:334	True	True
Var41:50.0:793	False	False
Var10:21.0:456	True	True
Var25:27.0:693	True	True
Var48:64.0:735	True	True
Var28:40.0:438	True	True
Var73:56.0:301	True	True
Var79:77.0:493	False	False
Var51:72.0:606	True	True
Var30:43.0:938	True	True
Var34:50.0:995	False	False
Var56:71.0:764	True	True
Var24:25.0:584	True	True
Var66:74.0:704	True	True
Var82:18.0:977	True	True
Var33:50.0:520	False	False
Var78:77.0:584	True	True
Var49:60.0:696	True	True
Var57:69.0:532	True	True
Var50:63.0:775	True	True
Var31:40.0:383	True	True
Var75:85.0:989	True	True
Var42:50.0:876	False	False
Var9:21.0:712	True	True
Var67:41.0:911	True	True
Var36:50.0:833	False	False
Var1:18.0:451	True	True
Var68:55.0:974	False	False
Var39:45.0:350	True	True
Var16:24.0:588	True	True
Var70:40.0:860	True	True
purity:	0.4	0.4,0.41
purity_after_removing_germline_no_LOH:	0.4	0.39,0.4,0.41
purity_after_removing_germline_no_LOH_and_subclonal:	0.41	0.4,0.41
SIM_DATA_3.9911	0.41	0.4,0.41
