len_SNV_list:80
len_SNV_list_after_germline_removed:74
len_SNV_list_after_germline_and_subclone_removed:71
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var78:31.0:376	True	True
Var77:85.0:402	True	True
Var59:96.0:448	True	True
Var5:45.0:980	True	True
Var70:48.0:420	True	True
Var62:95.0:368	True	True
Var22:82.0:497	True	True
Var80:43.0:976	True	True
Var6:44.0:591	True	True
Var30:51.0:420	True	True
Var7:44.0:789	True	True
Var33:48.0:847	True	True
Var56:94.0:925	True	True
Var32:53.0:888	False	False
Var68:47.0:809	True	True
Var46:91.0:576	True	True
Var40:50.0:813	True	True
Var34:50.0:604	True	True
Var41:50.0:758	True	True
Var73:24.0:820	True	True
Var50:93.0:362	True	True
Var21:84.0:963	True	True
Var57:95.0:972	True	True
Var8:41.0:850	True	True
Var36:51.0:931	False	False
Var79:31.0:834	True	True
Var42:48.0:987	True	True
Var19:84.0:945	True	True
Var14:83.0:328	True	True
Var9:39.0:549	True	False
Var54:94.0:339	False	False
Var2:45.0:849	True	True
Var17:79.0:529	True	True
Var13:85.0:620	True	True
Var49:90.0:848	True	True
Var74:50.0:506	True	True
Var47:93.0:813	True	True
Var45:91.0:632	True	True
Var18:79.0:697	True	True
Var60:96.0:449	True	True
Var53:91.0:366	True	True
Var4:39.0:477	True	False
Var61:95.0:892	True	True
Var16:78.0:419	True	True
Var65:20.0:384	True	True
Var39:49.0:924	True	True
Var76:43.0:511	True	True
Var11:80.0:622	True	True
Var12:82.0:683	True	True
Var67:76.0:355	True	True
Var31:47.0:451	True	True
Var20:83.0:942	True	True
Var23:80.0:327	True	True
Var3:24.0:723	True	False
Var25:90.0:522	True	True
Var37:48.0:578	True	True
Var15:82.0:383	True	True
Var48:90.0:383	True	True
Var55:93.0:587	False	False
Var38:52.0:678	False	False
Var72:20.0:528	True	True
Var29:91.0:959	True	True
Var75:48.0:941	True	True
Var52:91.0:731	True	True
Var10:84.0:401	True	True
Var26:90.0:975	True	True
Var63:85.0:605	True	True
Var71:58.0:475	True	True
Var28:92.0:627	True	True
Var58:94.0:737	True	True
Var66:97.0:455	True	True
Var43:90.0:973	True	True
Var1:43.0:535	True	True
Var35:51.0:694	False	False
Var27:89.0:309	True	True
Var51:91.0:981	True	True
Var64:62.0:834	True	True
Var24:89.0:481	True	True
Var44:92.0:794	True	True
Var69:83.0:446	True	True
purity:	0.9	0.87,0.88,0.89,0.9,0.91,0.92
purity_after_removing_germline_no_LOH:	0.9	0.87,0.88,0.89,0.9,0.91,0.92
purity_after_removing_germline_no_LOH_and_subclonal:	0.9	0.9
SIM_DATA_3.8540	0.9	0.9
