len_SNV_list:89
len_SNV_list_after_germline_removed:80
len_SNV_list_after_germline_and_subclone_removed:73
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var26:53.0:671	True	True
Var31:53.0:920	True	True
Var33:70.0:975	True	True
Var84:40.0:400	True	True
Var29:51.0:765	True	True
Var77:94.0:740	True	True
Var36:73.0:558	True	True
Var55:76.0:519	True	True
Var3:36.0:431	True	True
Var2:29.0:520	True	False
Var64:81.0:881	True	True
Var11:19.0:364	True	False
Var75:42.0:362	True	True
Var66:20.0:680	True	True
Var47:48.0:799	True	True
Var74:41.0:518	False	False
Var49:75.0:929	True	True
Var63:86.0:434	True	True
Var69:21.0:649	True	True
Var14:53.0:529	True	True
Var27:50.0:809	True	True
Var56:80.0:670	True	True
Var4:28.0:884	True	False
Var85:52.0:673	True	True
Var81:61.0:398	True	True
Var89:33.0:714	True	True
Var10:28.0:739	True	False
Var24:55.0:461	True	True
Var6:35.0:687	True	True
Var87:25.0:921	False	False
Var34:69.0:823	True	True
Var76:93.0:750	True	True
Var42:49.0:353	True	True
Var22:56.0:845	True	True
Var18:50.0:551	True	True
Var5:17.0:544	True	False
Var80:50.0:675	False	False
Var48:78.0:592	True	True
Var67:78.0:733	True	True
Var73:48.0:493	False	False
Var20:53.0:591	True	True
Var58:83.0:364	True	True
Var30:53.0:337	True	True
Var54:75.0:327	True	True
Var39:50.0:789	True	True
Var9:32.0:683	True	True
Var35:72.0:323	True	True
Var62:84.0:511	True	True
Var61:86.0:964	True	True
Var23:54.0:959	True	True
Var25:56.0:598	True	True
Var19:50.0:610	True	True
Var68:81.0:534	True	True
Var17:54.0:936	True	True
Var43:50.0:785	True	True
Var51:78.0:542	True	True
Var13:26.0:301	True	False
Var44:47.0:423	True	True
Var37:68.0:731	True	True
Var28:53.0:858	True	True
Var60:88.0:355	True	True
Var88:72.0:870	False	False
Var82:56.0:986	False	False
Var53:75.0:754	True	True
Var1:28.0:357	True	False
Var71:33.0:857	True	True
Var12:32.0:664	True	True
Var83:46.0:505	True	True
Var7:34.0:577	True	True
Var70:76.0:638	True	True
Var46:51.0:829	True	True
Var50:71.0:540	True	True
Var15:52.0:893	True	True
Var52:75.0:886	True	True
Var41:50.0:915	True	True
Var21:54.0:741	True	True
Var16:52.0:808	True	True
Var38:68.0:523	True	True
Var78:51.0:497	True	True
Var79:33.0:939	True	True
Var72:17.0:606	False	False
Var45:45.0:767	False	False
Var65:84.0:908	True	True
Var86:69.0:365	False	False
Var59:86.0:844	True	True
Var57:85.0:872	True	True
Var32:69.0:891	True	True
Var40:53.0:561	True	True
Var8:36.0:896	True	True
purity:	0.68	0.66,0.67,0.68,0.69
purity_after_removing_germline_no_LOH:	0.68	0.66,0.67,0.68,0.69
purity_after_removing_germline_no_LOH_and_subclonal:	0.69	0.69
SIM_DATA_3.163	0.69	0.69
