There is discontinuous confidence interval around purity estimates before reaching the last purity.
len_SNV_list:91
len_SNV_list_after_germline_removed:73
len_SNV_list_after_germline_and_subclone_removed:69
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var53:54.0:970	True	True
Var40:51.0:891	False	False
Var80:65.0:668	True	True
Var41:52.0:556	False	False
Var76:36.0:773	True	True
Var60:62.0:689	True	True
Var44:48.0:825	False	False
Var78:33.0:485	True	True
Var3:5.0:992	True	False
Var39:50.0:833	False	False
Var23:21.0:773	True	True
Var88:50.0:521	False	False
Var59:61.0:539	True	True
Var24:20.0:734	True	True
Var34:20.0:784	True	True
Var81:60.0:485	False	False
Var52:54.0:448	True	True
Var35:22.0:797	True	True
Var2:9.0:666	True	True
Var91:8.0:733	True	True
Var43:52.0:646	False	False
Var51:56.0:528	True	True
Var31:21.0:910	True	True
Var28:20.0:629	True	True
Var71:13.0:568	True	True
Var75:11.0:810	True	True
Var1:10.0:645	True	True
Var37:51.0:746	False	False
Var58:60.0:988	True	True
Var84:44.0:628	False	False
Var10:8.0:524	True	True
Var20:12.0:327	True	True
Var47:57.0:674	True	True
Var65:47.0:554	False	False
Var18:12.0:733	True	True
Var21:22.0:905	True	True
Var63:55.0:366	False	False
Var8:10.0:374	True	True
Var46:54.0:930	True	True
Var68:33.0:307	True	True
Var62:58.0:797	False	False
Var70:40.0:488	True	True
Var22:20.0:814	True	True
Var54:55.0:587	True	True
Var66:14.0:630	True	True
Var12:13.0:748	True	True
Var77:23.0:946	True	True
Var33:20.0:564	True	True
Var64:64.0:592	True	True
Var57:56.0:703	False	False
Var69:20.0:969	True	True
Var17:12.0:768	True	True
Var50:55.0:716	True	True
Var85:50.0:576	False	False
Var13:12.0:847	True	True
Var9:15.0:349	True	True
Var82:37.0:682	True	True
Var7:11.0:461	True	True
Var29:22.0:781	True	True
Var48:54.0:432	True	True
Var14:8.0:319	True	True
Var30:22.0:994	True	True
Var61:61.0:709	True	True
Var73:8.0:427	True	True
Var38:51.0:673	False	False
Var6:5.0:542	True	False
Var25:22.0:775	True	True
Var55:58.0:736	True	True
Var16:12.0:652	True	True
Var67:18.0:801	True	True
Var4:7.0:566	True	False
Var49:58.0:419	True	True
Var72:32.0:820	True	True
Var87:41.0:441	True	True
Var89:64.0:460	True	True
Var27:19.0:663	True	True
Var19:8.0:606	True	False
Var45:54.0:910	True	True
Var86:39.0:964	True	True
Var56:63.0:950	True	True
Var83:62.0:459	False	False
Var5:11.0:554	True	True
Var32:18.0:533	True	True
Var90:64.0:451	True	True
Var42:50.0:831	False	False
Var36:52.0:743	False	False
Var15:12.0:622	True	True
Var26:22.0:982	True	True
Var11:12.0:747	True	True
Var74:10.0:481	True	True
Var79:20.0:392	True	True
purity:	0.21	0.21,0.22
purity_after_removing_germline_no_LOH:	0.21	0.2,0.21
purity_after_removing_germline_no_LOH_and_subclonal:	0.21	0.21
SIM_DATA_3.915	0.21	0.21
