len_SNV_list:95
len_SNV_list_after_germline_removed:88
len_SNV_list_after_germline_and_subclone_removed:84
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var50:64.0:698	True	True
Var32:43.0:698	True	True
Var81:55.0:964	True	True
Var38:48.0:873	True	True
Var63:73.0:546	True	True
Var79:26.0:701	True	True
Var72:71.0:740	True	True
Var74:51.0:415	True	True
Var65:73.0:913	True	True
Var51:65.0:985	True	True
Var29:47.0:316	True	True
Var59:72.0:911	True	True
Var8:20.0:651	True	True
Var48:65.0:433	True	True
Var5:21.0:536	True	True
Var85:86.0:487	True	True
Var43:51.0:622	False	False
Var35:48.0:971	True	True
Var47:65.0:666	True	True
Var73:36.0:473	True	True
Var90:71.0:838	True	True
Var31:43.0:508	True	True
Var6:22.0:967	True	True
Var16:28.0:951	True	True
Var70:48.0:773	True	True
Var53:62.0:572	True	True
Var52:60.0:398	True	True
Var27:44.0:625	True	True
Var10:30.0:926	True	True
Var37:49.0:933	False	False
Var83:74.0:321	True	True
Var23:45.0:664	True	True
Var93:43.0:810	False	False
Var11:28.0:503	True	True
Var46:65.0:650	True	True
Var3:24.0:949	True	True
Var2:23.0:706	True	True
Var95:21.0:858	True	True
Var66:72.0:778	True	True
Var44:51.0:485	False	False
Var87:57.0:620	True	True
Var4:11.0:834	True	False
Var26:44.0:413	True	True
Var58:71.0:763	True	True
Var56:65.0:653	True	True
Var64:67.0:458	True	True
Var14:30.0:588	True	True
Var71:75.0:808	True	True
Var1:17.0:606	True	False
Var75:21.0:695	True	True
Var76:12.0:914	True	True
Var62:72.0:725	True	True
Var77:56.0:377	True	True
Var15:26.0:851	True	True
Var39:49.0:569	True	True
Var19:24.0:367	True	True
Var57:73.0:662	True	True
Var61:72.0:696	True	True
Var88:40.0:410	True	True
Var80:61.0:760	True	True
Var86:83.0:521	True	True
Var42:48.0:912	True	True
Var89:58.0:314	True	True
Var49:64.0:699	True	True
Var92:38.0:434	True	True
Var41:49.0:817	True	True
Var94:63.0:325	False	False
Var28:46.0:639	True	True
Var78:67.0:621	True	True
Var33:41.0:611	True	True
Var24:44.0:767	True	True
Var68:74.0:372	True	True
Var20:31.0:719	True	True
Var91:87.0:791	True	True
Var34:51.0:562	False	False
Var69:69.0:818	True	True
Var54:63.0:585	True	True
Var9:17.0:754	True	False
Var45:49.0:529	True	True
Var22:47.0:391	True	True
Var67:72.0:875	True	True
Var30:43.0:642	True	True
Var25:41.0:406	True	True
Var18:27.0:553	True	True
Var17:31.0:722	True	True
Var13:27.0:510	True	True
Var82:31.0:694	True	True
Var36:51.0:906	False	False
Var7:12.0:625	True	False
Var21:38.0:431	True	True
Var12:27.0:633	True	True
Var55:62.0:806	True	True
Var60:74.0:526	True	True
Var84:62.0:808	True	True
Var40:47.0:952	True	True
purity:	0.44	0.43,0.44,0.45
purity_after_removing_germline_no_LOH:	0.44	0.43,0.44,0.45
purity_after_removing_germline_no_LOH_and_subclonal:	0.45	0.44,0.45
SIM_DATA_3.7495	0.45	0.44,0.45
