len_SNV_list:69
len_SNV_list_after_germline_removed:69
len_SNV_list_after_germline_and_subclone_removed:68
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var40:66.0:885	True	True
Var21:51.0:959	True	True
Var11:36.0:709	True	True
Var51:23.0:360	True	True
Var62:45.0:314	True	True
Var1:28.0:877	True	True
Var69:27.0:643	True	True
Var44:68.0:706	True	True
Var18:48.0:487	True	True
Var19:48.0:467	True	True
Var57:32.0:852	True	True
Var8:27.0:724	True	True
Var37:51.0:509	True	True
Var15:38.0:908	True	True
Var47:77.0:536	True	True
Var38:68.0:947	True	True
Var61:79.0:937	True	True
Var10:34.0:513	True	True
Var23:51.0:660	True	True
Var56:12.0:756	True	True
Var24:62.0:319	True	True
Var31:53.0:504	True	True
Var5:26.0:590	True	True
Var6:26.0:772	True	True
Var67:61.0:910	True	True
Var30:50.0:354	True	True
Var65:30.0:647	True	True
Var28:50.0:586	True	True
Var14:34.0:504	True	True
Var42:68.0:832	True	True
Var13:34.0:800	True	True
Var3:29.0:688	True	True
Var43:71.0:321	True	True
Var22:53.0:679	True	True
Var48:76.0:495	True	True
Var20:52.0:393	True	True
Var9:20.0:801	True	False
Var59:68.0:503	True	True
Var53:46.0:509	True	True
Var63:78.0:927	True	True
Var64:84.0:717	True	True
Var39:66.0:559	True	True
Var27:53.0:500	True	True
Var52:11.0:893	True	True
Var4:28.0:623	True	True
Var33:49.0:323	True	True
Var32:52.0:664	True	True
Var46:78.0:642	True	True
Var12:37.0:897	True	True
Var50:27.0:894	True	True
Var2:25.0:842	True	True
Var26:52.0:572	True	True
Var55:65.0:626	True	True
Var17:33.0:699	True	True
Var29:49.0:569	True	True
Var7:24.0:315	True	True
Var16:36.0:735	True	True
Var41:69.0:860	True	True
Var54:74.0:791	True	True
Var60:50.0:777	True	True
Var45:70.0:788	True	True
Var34:49.0:565	True	True
Var66:49.0:938	True	True
Var68:38.0:933	True	True
Var49:75.0:844	True	True
Var25:50.0:871	True	True
Var35:50.0:825	True	True
Var58:16.0:803	True	True
Var36:51.0:704	True	True
purity:	0.52	0.52,0.53
purity_after_removing_germline_no_LOH:	0.52	0.52,0.53
purity_after_removing_germline_no_LOH_and_subclonal:	0.52	0.52,0.53
SIM_DATA_3.6568	0.52	0.52,0.53
