len_SNV_list:89
len_SNV_list_after_germline_removed:77
len_SNV_list_after_germline_and_subclone_removed:75
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var15:58.0:636	True	True
Var11:62.0:360	True	True
Var88:37.0:975	True	True
Var34:72.0:833	True	True
Var17:59.0:869	True	True
Var89:38.0:781	True	True
Var12:63.0:310	True	True
Var26:74.0:701	True	True
Var86:45.0:303	True	True
Var28:73.0:580	True	True
Var45:79.0:549	True	True
Var14:59.0:578	True	True
Var75:65.0:373	True	True
Var27:75.0:416	True	True
Var60:86.0:650	True	True
Var78:70.0:952	False	False
Var65:91.0:506	True	True
Var41:49.0:527	False	False
Var70:54.0:340	True	True
Var62:88.0:697	True	True
Var33:76.0:747	True	True
Var52:79.0:558	True	True
Var30:75.0:675	True	True
Var19:57.0:647	True	True
Var64:86.0:359	True	True
Var46:79.0:353	True	True
Var81:91.0:944	True	True
Var36:51.0:707	False	False
Var87:43.0:637	False	False
Var21:58.0:713	True	True
Var32:75.0:382	True	True
Var71:74.0:513	True	True
Var25:57.0:697	True	True
Var72:71.0:371	True	True
Var20:57.0:950	True	True
Var61:88.0:987	True	True
Var38:52.0:728	False	False
Var42:48.0:587	False	False
Var77:96.0:573	True	True
Var54:87.0:473	True	True
Var4:16.0:663	True	False
Var3:36.0:834	True	True
Var83:72.0:600	True	True
Var79:91.0:300	True	True
Var13:60.0:851	True	True
Var8:36.0:600	True	True
Var7:38.0:576	True	True
Var84:47.0:478	True	True
Var55:88.0:998	True	True
Var68:13.0:315	True	True
Var51:79.0:880	True	True
Var40:49.0:879	False	False
Var50:78.0:525	True	True
Var82:91.0:700	True	True
Var5:36.0:893	True	True
Var58:88.0:579	True	True
Var53:79.0:573	True	True
Var69:56.0:552	True	True
Var74:82.0:606	True	True
Var76:70.0:544	True	True
Var44:77.0:760	True	True
Var39:48.0:405	False	False
Var22:62.0:547	True	True
Var80:17.0:959	False	False
Var56:85.0:931	True	True
Var16:58.0:370	True	True
Var24:59.0:531	True	True
Var67:56.0:569	True	True
Var31:72.0:920	True	True
Var2:37.0:313	True	True
Var57:89.0:320	True	True
Var48:81.0:510	True	True
Var37:51.0:786	False	False
Var59:88.0:595	True	True
Var73:82.0:813	True	True
Var18:61.0:786	True	True
Var9:38.0:893	True	True
Var29:77.0:421	True	True
Var1:19.0:905	True	False
Var6:39.0:642	True	True
Var85:26.0:934	False	False
Var66:31.0:726	True	True
Var49:77.0:740	True	True
Var63:86.0:696	True	True
Var35:51.0:494	False	False
Var43:79.0:736	True	True
Var47:76.0:355	True	True
Var23:63.0:591	True	True
Var10:57.0:483	True	True
purity:	0.74	0.72,0.73,0.74,0.75,0.76
purity_after_removing_germline_no_LOH:	0.74	0.72,0.73,0.74,0.75,0.76
purity_after_removing_germline_no_LOH_and_subclonal:	0.75	0.74,0.75
SIM_DATA_3.2292	0.75	0.74,0.75
