There is discontinuous confidence interval around purity estimates before reaching the last purity.
len_SNV_list:81
len_SNV_list_after_germline_removed:76
len_SNV_list_after_germline_and_subclone_removed:73
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var51:71.0:410	True	True
Var31:48.0:541	True	True
Var1:18.0:995	True	False
Var50:63.0:728	True	True
Var24:45.0:570	True	True
Var30:52.0:315	False	False
Var62:10.0:667	True	True
Var25:47.0:538	True	True
Var42:60.0:817	True	True
Var16:26.0:425	True	True
Var41:65.0:844	True	True
Var80:85.0:492	True	True
Var14:27.0:622	True	True
Var22:41.0:527	True	True
Var2:22.0:616	True	True
Var23:44.0:839	True	True
Var59:72.0:641	True	True
Var73:41.0:636	True	True
Var56:70.0:770	True	True
Var60:68.0:723	True	True
Var68:52.0:818	True	True
Var81:23.0:892	True	True
Var9:21.0:746	True	True
Var20:44.0:383	True	True
Var4:23.0:760	True	True
Var61:47.0:672	True	True
Var33:53.0:867	False	False
Var39:58.0:367	True	True
Var13:22.0:800	True	True
Var54:75.0:713	True	True
Var36:51.0:897	False	False
Var72:34.0:361	True	True
Var77:43.0:821	True	True
Var64:42.0:590	True	True
Var6:22.0:507	True	True
Var5:21.0:467	True	True
Var7:24.0:619	True	True
Var48:64.0:928	True	True
Var38:62.0:470	True	True
Var44:64.0:493	True	True
Var12:22.0:659	True	True
Var32:48.0:915	True	True
Var47:63.0:934	True	True
Var3:22.0:945	True	True
Var27:41.0:539	True	True
Var63:19.0:369	True	True
Var46:64.0:633	True	True
Var37:50.0:555	True	True
Var15:26.0:326	True	True
Var8:11.0:568	True	False
Var18:30.0:341	True	True
Var43:63.0:669	True	True
Var70:38.0:360	True	True
Var66:69.0:479	True	True
Var52:74.0:648	True	True
Var71:66.0:991	True	True
Var78:26.0:451	True	True
Var10:21.0:976	True	True
Var79:77.0:969	True	True
Var67:35.0:650	True	True
Var74:64.0:453	True	True
Var69:60.0:790	True	True
Var35:52.0:664	False	False
Var57:71.0:681	True	True
Var26:44.0:760	True	True
Var17:29.0:934	True	True
Var49:65.0:636	True	True
Var28:45.0:722	True	True
Var29:50.0:557	True	True
Var58:73.0:393	True	True
Var53:72.0:895	True	True
Var75:30.0:712	True	True
Var40:66.0:352	True	True
Var21:42.0:775	True	True
Var65:55.0:812	True	True
Var11:12.0:629	True	False
Var76:87.0:516	True	True
Var45:66.0:815	True	True
Var34:53.0:575	False	False
Var55:74.0:404	True	True
Var19:28.0:653	True	True
purity:	0.44	0.42,0.43,0.44,0.45,0.46
purity_after_removing_germline_no_LOH:	0.44	0.42,0.43,0.44,0.45,0.46
purity_after_removing_germline_no_LOH_and_subclonal:	0.45	0.44,0.45
SIM_DATA_3.9786	0.45	0.44,0.45
