There is discontinuous confidence interval around purity estimates before reaching the last purity.
len_SNV_list:74
len_SNV_list_after_germline_removed:65
len_SNV_list_after_germline_and_subclone_removed:65
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var23:22.0:507	True	True
Var2:14.0:408	True	True
Var62:31.0:344	True	True
Var12:16.0:1000	True	True
Var47:62.0:897	True	True
Var19:27.0:355	True	True
Var60:12.0:675	True	True
Var11:15.0:765	True	True
Var36:63.0:500	True	True
Var45:55.0:356	True	True
Var10:15.0:530	True	True
Var8:16.0:338	True	True
Var73:72.0:318	True	True
Var50:61.0:635	True	True
Var4:16.0:814	True	True
Var53:62.0:330	True	True
Var41:56.0:349	True	True
Var65:11.0:664	True	True
Var56:46.0:751	True	True
Var34:56.0:949	True	True
Var22:28.0:868	True	True
Var31:56.0:464	True	True
Var43:58.0:734	True	True
Var70:80.0:739	True	True
Var1:14.0:637	True	True
Var72:66.0:658	False	False
Var38:57.0:480	True	True
Var64:24.0:527	True	True
Var46:64.0:953	True	True
Var14:27.0:881	True	True
Var66:69.0:992	True	True
Var6:16.0:961	True	True
Var15:29.0:535	True	True
Var20:30.0:809	True	True
Var68:53.0:811	True	True
Var49:65.0:350	True	True
Var30:49.0:984	False	False
Var57:26.0:678	True	True
Var27:49.0:997	False	False
Var63:20.0:365	True	True
Var67:71.0:532	True	True
Var39:59.0:857	True	True
Var24:24.0:851	True	True
Var61:27.0:987	True	True
Var26:49.0:889	False	False
Var54:61.0:318	False	False
Var7:14.0:705	True	True
Var21:27.0:726	True	True
Var59:43.0:959	True	True
Var9:14.0:426	True	True
Var51:67.0:759	True	True
Var35:59.0:999	True	True
Var5:15.0:664	True	True
Var55:11.0:803	True	True
Var69:65.0:343	False	False
Var74:11.0:923	True	True
Var33:52.0:301	True	True
Var71:65.0:453	False	False
Var17:28.0:789	True	True
Var25:25.0:879	True	True
Var29:53.0:994	False	False
Var3:15.0:485	True	True
Var40:58.0:751	True	True
Var52:63.0:546	True	True
Var16:27.0:943	True	True
Var42:55.0:528	True	True
Var18:27.0:648	True	True
Var32:56.0:928	True	True
Var37:60.0:918	True	True
Var58:26.0:497	True	True
Var28:50.0:980	False	False
Var48:60.0:1000	True	True
Var44:58.0:757	True	True
Var13:15.0:427	True	True
purity:	0.27	0.27,0.28
purity_after_removing_germline_no_LOH:	0.27	0.26,0.27
purity_after_removing_germline_no_LOH_and_subclonal:	0.27	0.26,0.27
SIM_DATA_3.8205	0.27	0.26,0.27
