There is discontinuous confidence interval around purity estimates before reaching the last purity.
len_SNV_list:85
len_SNV_list_after_germline_removed:68
len_SNV_list_after_germline_and_subclone_removed:66
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var26:35.0:816	True	True
Var83:54.0:429	True	True
Var66:69.0:835	True	True
Var47:49.0:860	False	False
Var44:52.0:358	False	False
Var10:16.0:379	True	True
Var64:66.0:507	True	True
Var21:19.0:385	True	True
Var7:14.0:858	True	False
Var67:68.0:510	True	True
Var56:60.0:595	True	True
Var25:35.0:772	True	True
Var63:67.0:301	True	True
Var9:13.0:456	True	True
Var19:19.0:363	True	True
Var15:21.0:927	True	True
Var65:67.0:695	True	True
Var12:16.0:841	True	True
Var4:15.0:346	True	True
Var59:68.0:834	True	True
Var45:50.0:497	False	False
Var6:16.0:615	True	True
Var41:47.0:975	False	False
Var82:48.0:442	True	True
Var49:50.0:946	False	False
Var55:61.0:658	True	True
Var72:35.0:970	True	True
Var52:61.0:574	True	True
Var14:22.0:776	True	True
Var28:34.0:436	True	True
Var51:61.0:660	True	True
Var48:46.0:448	False	False
Var20:24.0:401	True	True
Var31:33.0:916	True	True
Var80:35.0:695	True	True
Var40:50.0:1000	False	False
Var30:33.0:980	True	True
Var71:34.0:800	True	True
Var85:19.0:578	True	True
Var62:66.0:711	True	True
Var39:53.0:821	False	False
Var81:78.0:750	True	True
Var32:38.0:517	True	True
Var79:75.0:837	False	False
Var36:52.0:428	False	False
Var3:16.0:732	True	True
Var46:47.0:824	False	False
Var16:19.0:847	True	True
Var70:29.0:841	True	True
Var74:45.0:409	True	True
Var27:33.0:438	True	True
Var22:20.0:705	True	True
Var8:16.0:301	True	True
Var11:7.0:809	True	False
Var13:15.0:723	True	True
Var33:33.0:331	True	True
Var17:20.0:491	True	True
Var84:55.0:447	False	False
Var78:72.0:684	True	True
Var76:14.0:729	True	True
Var73:60.0:782	True	True
Var38:50.0:837	False	False
Var24:23.0:535	True	True
Var43:49.0:526	False	False
Var69:70.0:624	True	True
Var2:17.0:976	True	True
Var1:17.0:778	True	True
Var34:37.0:598	True	True
Var75:43.0:889	True	True
Var77:31.0:657	True	True
Var42:50.0:920	False	False
Var35:34.0:941	True	True
Var60:70.0:606	True	True
Var53:64.0:307	True	True
Var23:25.0:441	True	True
Var57:68.0:348	True	True
Var54:59.0:667	True	True
Var18:18.0:971	True	True
Var61:67.0:882	True	True
Var58:67.0:585	True	True
Var5:17.0:880	True	True
Var68:68.0:368	True	True
Var29:32.0:318	True	True
Var37:50.0:657	False	False
Var50:51.0:618	False	False
purity:	0.34	0.33,0.34,0.35,0.36
purity_after_removing_germline_no_LOH:	0.34	0.33,0.34,0.35
purity_after_removing_germline_no_LOH_and_subclonal:	0.34	0.34,0.35
SIM_DATA_3.4702	0.34	0.34,0.35
