len_SNV_list:88
len_SNV_list_after_germline_removed:82
len_SNV_list_after_germline_and_subclone_removed:79
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var20:52.0:956	True	True
Var86:51.0:746	False	False
Var87:36.0:886	False	False
Var26:66.0:843	True	True
Var22:48.0:507	True	True
Var12:17.0:604	True	False
Var29:62.0:312	True	True
Var82:23.0:605	False	False
Var31:67.0:967	True	True
Var27:67.0:341	True	True
Var65:78.0:697	True	True
Var16:51.0:683	True	True
Var47:76.0:409	True	True
Var30:66.0:764	True	True
Var67:29.0:312	True	True
Var43:75.0:815	True	True
Var46:76.0:920	True	True
Var88:32.0:344	True	True
Var62:82.0:717	True	True
Var19:51.0:960	True	True
Var4:33.0:735	True	True
Var39:48.0:892	True	True
Var56:85.0:349	True	True
Var40:47.0:911	True	True
Var79:19.0:956	False	False
Var3:35.0:336	True	True
Var45:76.0:829	True	True
Var59:86.0:333	True	True
Var51:74.0:783	True	True
Var54:83.0:568	True	True
Var15:51.0:403	True	True
Var69:53.0:462	True	True
Var5:32.0:795	True	True
Var44:75.0:397	True	True
Var28:66.0:308	True	True
Var48:73.0:751	True	True
Var32:67.0:454	True	True
Var41:53.0:477	True	True
Var8:28.0:756	True	False
Var10:33.0:881	True	True
Var35:51.0:699	True	True
Var64:81.0:912	True	True
Var13:33.0:586	True	True
Var74:40.0:931	True	True
Var42:53.0:381	True	True
Var57:84.0:897	True	True
Var77:48.0:661	False	False
Var84:32.0:561	True	True
Var75:53.0:316	True	True
Var7:35.0:996	True	True
Var76:15.0:895	True	True
Var53:83.0:389	True	True
Var72:49.0:435	True	True
Var52:82.0:611	True	True
Var55:83.0:424	True	True
Var14:32.0:755	True	True
Var49:74.0:533	True	True
Var85:83.0:335	True	True
Var60:86.0:995	True	True
Var38:53.0:514	True	True
Var18:49.0:933	True	True
Var58:86.0:477	True	True
Var66:72.0:303	True	True
Var17:50.0:555	True	True
Var63:85.0:981	True	True
Var6:34.0:836	True	True
Var68:88.0:992	True	True
Var80:88.0:554	True	True
Var24:52.0:675	True	True
Var1:33.0:570	True	True
Var78:57.0:864	False	False
Var34:52.0:393	True	True
Var71:86.0:349	True	True
Var33:69.0:611	True	True
Var61:83.0:719	True	True
Var11:16.0:664	True	False
Var21:53.0:941	True	True
Var36:48.0:323	True	True
Var25:47.0:387	True	True
Var2:34.0:980	True	True
Var83:19.0:434	True	True
Var73:41.0:609	True	True
Var81:45.0:816	True	True
Var9:32.0:806	True	True
Var50:74.0:421	True	True
Var37:51.0:498	True	True
Var70:56.0:758	True	True
Var23:46.0:493	True	True
purity:	0.66	0.65,0.66,0.67,0.68
purity_after_removing_germline_no_LOH:	0.66	0.65,0.66,0.67,0.68
purity_after_removing_germline_no_LOH_and_subclonal:	0.67	0.66,0.67,0.68
SIM_DATA_3.6738	0.67	0.66,0.67,0.68
