len_SNV_list:75
len_SNV_list_after_germline_removed:67
len_SNV_list_after_germline_and_subclone_removed:67
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var49:63.0:670	True	True
Var8:16.0:335	True	True
Var61:26.0:357	True	True
Var46:66.0:619	True	True
Var16:13.0:986	True	True
Var48:59.0:391	False	False
Var66:54.0:361	True	True
Var9:13.0:744	True	True
Var64:40.0:338	True	True
Var40:56.0:378	True	True
Var73:62.0:570	False	False
Var5:10.0:562	True	True
Var67:64.0:626	False	False
Var4:17.0:674	True	True
Var74:62.0:613	False	False
Var35:53.0:493	True	True
Var10:16.0:412	True	True
Var63:22.0:968	True	True
Var51:61.0:440	True	True
Var55:28.0:670	True	True
Var20:25.0:659	True	True
Var1:13.0:328	True	True
Var12:14.0:482	True	True
Var19:13.0:340	True	True
Var70:35.0:674	True	True
Var57:29.0:600	True	True
Var18:16.0:702	True	True
Var58:53.0:548	True	True
Var39:60.0:628	True	True
Var68:45.0:895	True	True
Var71:49.0:478	True	True
Var62:54.0:510	True	True
Var60:14.0:999	True	True
Var22:26.0:800	True	True
Var36:54.0:606	True	True
Var30:48.0:968	False	False
Var50:64.0:373	True	True
Var69:33.0:517	True	True
Var42:62.0:542	True	True
Var27:25.0:787	True	True
Var15:13.0:888	True	True
Var29:21.0:369	True	True
Var41:58.0:549	True	True
Var45:63.0:801	True	True
Var6:14.0:969	True	True
Var21:27.0:950	True	True
Var59:41.0:754	True	True
Var31:51.0:581	False	False
Var44:62.0:756	True	True
Var37:60.0:575	True	True
Var2:12.0:987	True	True
Var13:13.0:617	True	True
Var34:58.0:557	True	True
Var32:49.0:533	False	False
Var33:59.0:398	True	True
Var65:19.0:528	True	True
Var7:16.0:655	True	True
Var28:24.0:802	True	True
Var47:63.0:583	True	True
Var56:36.0:392	True	True
Var26:24.0:987	True	True
Var54:57.0:357	False	False
Var52:65.0:626	True	True
Var23:25.0:758	True	True
Var43:62.0:575	True	True
Var53:65.0:936	True	True
Var75:11.0:569	True	True
Var14:13.0:813	True	True
Var24:26.0:958	True	True
Var3:15.0:783	True	True
Var25:26.0:408	True	True
Var38:55.0:485	True	True
Var11:14.0:515	True	True
Var17:13.0:354	True	True
Var72:52.0:472	True	True
purity:	0.26	0.26,0.27
purity_after_removing_germline_no_LOH:	0.26	0.26,0.27
purity_after_removing_germline_no_LOH_and_subclonal:	0.26	0.26,0.27
SIM_DATA_3.4219	0.26	0.26,0.27
