len_SNV_list:87
len_SNV_list_after_germline_removed:69
len_SNV_list_after_germline_and_subclone_removed:67
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var86:75.0:958	False	False
Var47:50.0:951	False	False
Var68:86.0:479	True	True
Var60:88.0:714	True	True
Var9:39.0:376	True	True
Var2:40.0:366	True	True
Var81:64.0:569	True	True
Var39:77.0:653	True	True
Var44:52.0:675	False	False
Var80:94.0:636	True	True
Var52:49.0:684	False	False
Var41:51.0:426	False	False
Var22:64.0:694	True	True
Var33:81.0:342	True	True
Var57:82.0:946	True	True
Var10:65.0:554	True	True
Var4:40.0:813	True	True
Var19:66.0:733	True	True
Var73:19.0:719	True	True
Var32:76.0:687	True	True
Var23:64.0:500	True	True
Var76:92.0:501	True	True
Var79:28.0:759	True	True
Var58:83.0:757	True	True
Var25:59.0:543	True	False
Var20:63.0:933	True	True
Var71:24.0:854	True	True
Var17:62.0:585	True	True
Var67:88.0:357	True	True
Var59:90.0:621	True	True
Var34:77.0:699	True	True
Var43:51.0:300	False	False
Var5:40.0:487	True	True
Var14:63.0:368	True	True
Var21:64.0:529	True	True
Var75:79.0:628	True	True
Var84:81.0:766	False	False
Var13:64.0:959	True	True
Var62:90.0:777	True	True
Var54:84.0:720	True	True
Var61:90.0:457	True	True
Var53:80.0:728	True	True
Var69:89.0:812	True	True
Var85:77.0:760	False	False
Var42:55.0:423	False	False
Var37:79.0:382	True	True
Var30:79.0:703	True	True
Var64:90.0:765	True	True
Var38:81.0:822	True	True
Var51:49.0:396	False	False
Var87:41.0:916	True	True
Var50:51.0:641	False	False
Var16:62.0:758	True	True
Var74:64.0:543	True	True
Var31:78.0:748	True	True
Var66:89.0:956	True	True
Var72:51.0:321	True	True
Var3:41.0:808	True	True
Var8:40.0:412	True	True
Var65:90.0:943	True	True
Var77:72.0:648	True	True
Var27:79.0:870	True	True
Var78:88.0:890	True	True
Var70:86.0:925	True	True
Var83:71.0:772	False	False
Var1:37.0:464	True	True
Var48:51.0:780	False	False
Var56:83.0:846	True	True
Var49:51.0:721	False	False
Var46:50.0:732	False	False
Var45:50.0:412	False	False
Var82:51.0:972	False	False
Var40:50.0:731	False	False
Var24:66.0:561	True	True
Var7:37.0:721	True	True
Var63:88.0:324	True	True
Var28:78.0:807	True	True
Var11:66.0:770	True	True
Var36:77.0:980	True	True
Var12:66.0:348	True	True
Var29:79.0:722	True	True
Var15:65.0:722	True	True
Var18:63.0:322	True	True
Var6:35.0:909	True	False
Var26:64.0:762	True	True
Var35:76.0:733	True	True
Var55:84.0:703	True	True
purity:	0.78	0.78
purity_after_removing_germline_no_LOH:	0.78	0.78,0.79
purity_after_removing_germline_no_LOH_and_subclonal:	0.78	0.78,0.79
SIM_DATA_3.9387	0.78	0.78,0.79
