len_SNV_list:90
len_SNV_list_after_germline_removed:83
len_SNV_list_after_germline_and_subclone_removed:79
All_variants	Presence(T)/Absence(F)_after_germline_removed	Presence(T)/Absence(F)_after_germline&subclone_removed
Var74:64.0:730	True	True
Var3:38.0:810	True	False
Var88:27.0:983	True	True
Var49:89.0:934	True	True
Var56:93.0:925	True	True
Var41:53.0:481	False	False
Var31:88.0:361	True	True
Var24:76.0:808	True	True
Var10:44.0:935	True	True
Var8:45.0:947	True	True
Var21:76.0:705	True	True
Var80:64.0:333	True	True
Var85:48.0:427	True	True
Var78:40.0:929	True	True
Var72:23.0:341	True	True
Var13:44.0:878	True	True
Var23:77.0:462	True	True
Var35:87.0:355	True	True
Var44:50.0:794	False	False
Var17:81.0:524	True	True
Var5:45.0:921	True	True
Var14:46.0:885	True	True
Var65:93.0:602	True	True
Var64:94.0:448	True	True
Var67:93.0:630	True	True
Var84:80.0:513	True	True
Var39:49.0:369	True	True
Var34:87.0:417	True	True
Var9:45.0:719	True	True
Var61:93.0:589	True	True
Var87:66.0:959	False	False
Var43:48.0:664	True	True
Var40:52.0:327	False	False
Var36:88.0:880	True	True
Var83:65.0:791	True	True
Var12:43.0:902	True	True
Var51:89.0:870	True	True
Var27:80.0:447	True	True
Var63:94.0:988	True	True
Var25:79.0:668	True	True
Var62:95.0:755	True	True
Var20:79.0:642	True	True
Var45:50.0:679	False	False
Var28:89.0:550	True	True
Var30:90.0:408	True	True
Var26:79.0:526	True	True
Var73:24.0:578	True	True
Var66:93.0:902	True	True
Var54:90.0:893	True	True
Var82:68.0:968	True	True
Var68:95.0:480	True	True
Var76:19.0:839	True	True
Var52:90.0:795	True	True
Var16:80.0:971	True	True
Var33:87.0:740	True	True
Var75:80.0:941	True	True
Var50:89.0:965	True	True
Var55:88.0:486	True	True
Var71:97.0:549	True	True
Var29:87.0:388	True	True
Var37:87.0:352	True	True
Var22:75.0:633	True	True
Var42:48.0:622	True	True
Var48:90.0:989	True	True
Var86:75.0:938	False	False
Var1:34.0:487	True	False
Var7:44.0:673	True	True
Var11:38.0:496	True	False
Var60:95.0:799	True	True
Var59:95.0:568	True	True
Var38:87.0:561	True	True
Var90:45.0:456	True	True
Var6:48.0:490	True	True
Var46:54.0:342	False	False
Var15:81.0:486	True	True
Var81:57.0:854	True	True
Var89:98.0:778	True	True
Var69:47.0:344	True	True
Var47:91.0:519	True	True
Var79:95.0:915	True	True
Var77:44.0:373	True	True
Var18:79.0:393	True	True
Var57:96.0:556	True	True
Var70:94.0:626	True	True
Var53:90.0:918	True	True
Var58:94.0:598	True	True
Var2:23.0:581	True	False
Var32:89.0:427	True	True
Var19:79.0:962	True	True
Var4:41.0:872	True	True
purity:	0.87	0.86,0.87,0.88,0.89
purity_after_removing_germline_no_LOH:	0.87	0.86,0.87,0.88,0.89,0.9
purity_after_removing_germline_no_LOH_and_subclonal:	0.88	0.88,0.89
SIM_DATA_3.7184	0.88	0.88,0.89
